"locale_id","city","state","temperature","feels_like"
5537,"Boa Vista Do Buricá","RS","26.0","27.0"
5527,"Barracão","RS","21.0","21.0"
5547,"Boqueirão Do Leão","RS","22.0","22.0"
5546,"Bom Retiro Do Sul","RS","24.0","24.0"
5545,"Bom Progresso","RS","25.0","25.0"
5534,"Benjamin Constant Do Sul","RS","21.0","21.0"
5550,"Bozano","RS","24.0","24.0"
5535,"Bento Gonçalves","RS","22.0","22.0"
5549,"Bossoroca","RS","25.0","25.0"
5551,"Braga","RS","24.0","24.0"
5538,"Boa Vista Do Cadeado","RS","23.0","23.0"
5555,"Cacequi","RS","24.0","24.0"
5556,"Cachoeira Do Sul","RS","24.0","24.0"
5557,"Cachoeirinha","RS","25.0","25.0"
5558,"Cacique Doble","RS","22.0","22.0"
5540,"Boa Vista Do Sul","RS","22.0","22.0"
5560,"Caiçara","RS","25.0","25.0"
5539,"Boa Vista Do Incra","RS","23.0","23.0"
5559,"Caibaté","RS","26.0","27.0"
5552,"Brochier","RS","23.0","23.0"
5563,"Cambará Do Sul","RS","18.0","18.0"
5562,"Camargo","RS","23.0","23.0"
5529,"Barra Do Quaraí","RS","25.0","25.0"
5561,"Camaquã","RS","21.0","21.0"
5565,"Campina Das Missões","RS","26.0","28.0"
5566,"Campinas Do Sul","RS","22.0","22.0"
5572,"Candiota","RS","23.0","23.0"
5571,"Cândido Godói","RS","26.0","27.0"
5548,"Bororé","RS","25.0","25.0"
5570,"Candelária","RS","24.0","24.0"
5553,"Butiá","RS","24.0","24.0"
5573,"Canela","RS","20.0","18.0"
5568,"Campo Novo","RS","22.0","22.0"
5576,"Canudos Do Vale","RS","22.0","22.0"
5554,"Caçapava Do Sul","RS","22.0","22.0"
5577,"Capão Bonito Do Sul","RS","21.0","21.0"
5569,"Campos Borges","RS","23.0","23.0"
5581,"Capela De Santana","RS","25.0","25.0"
5580,"Capão Do Leão","RS","23.0","23.0"
5575,"Canoas","RS","25.0","25.0"
5584,"Caraá","RS","24.0","24.0"
5585,"Carazinho","RS","20.0","20.0"
5564,"Campestre Da Serra","RS","19.0","19.0"
5587,"Carlos Gomes","RS","23.0","23.0"
5567,"Campo Bom","RS","24.0","24.0"
5583,"Capivari Do Sul","RS","25.0","25.0"
5594,"Cerrito","RS","24.0","24.0"
5595,"Cerro Branco","RS","22.0","22.0"
5591,"Catuípe","RS","24.0","24.0"
5574,"Canguçu","RS","21.0","21.0"
5598,"Cerro Largo","RS","26.0","27.0"
5578,"Capão Da Canoa","RS","24.0","24.0"
5599,"Chapada","RS","19.0","19.0"
5579,"Capão Do Cipó","RS","23.0","23.0"
5582,"Capitão","RS","23.0","23.0"
5602,"Chiapetta","RS","25.0","25.0"
5604,"Paranaguá","PR","24.0","24.0"
5586,"Carlos Barbosa","RS","19.0","19.0"
5605,"Chuí","RS","24.0","24.0"
5606,"Itajuípe","BA","24.0","24.0"
5607,"Paranavaí","PR","26.0","26.0"
5603,"Ortigueira","PR","21.0","21.0"
5593,"Centenário","RS","23.0","23.0"
5590,"Cassino","RS","25.0","25.0"
5592,"Caxias Do Sul","RS","20.0","20.0"
5589,"Caseiros","RS","21.0","21.0"
5588,"Casca","RS","22.0","22.0"
5596,"Cerro Grande Do Sul","RS","24.0","24.0"
5608,"Chuvisca","RS","21.0","21.0"
5609,"Pato Branco","PR","23.0","23.0"
5612,"Tibau","RN","27.0","30.0"
5613,"Piraquara","PR","19.0","19.0"
5610,"Pinhão","PR","21.0","21.0"
5616,"Rolândia","PR","21.0","21.0"
5600,"Charqueadas","RS","22.0","22.0"
5601,"Charrua","RS","23.0","23.0"
5618,"Icó","CE","29.0","29.0"
5597,"Cerro Grande","RS","24.0","24.0"
5622,"Cidreira","RS","25.0","25.0"
5623,"Juazeiro Do Norte","CE","23.0","23.0"
5621,"São Sebastião De Lagoa De Roça","PB","25.0","25.0"
5624,"Maracanaú","CE","28.0","33.0"
5620,"Itapajé","CE","25.0","25.0"
5625,"Maranguape","CE","27.0","30.0"
5627,"Missão Velha","CE","25.0","25.0"
5628,"Ciríaco","RS","22.0","22.0"
5626,"Messejana","CE","29.0","34.0"
5629,"Colinas","RS","23.0","23.0"
5632,"Condor","RS","23.0","23.0"
5634,"Coqueiro Baixo","RS","23.0","23.0"
5631,"Colorado","RS","24.0","24.0"
5637,"Coronel Bicaco","RS","24.0","24.0"
5639,"Coxilha","RS","22.0","22.0"
5638,"Cotiporã","RS","22.0","22.0"
5640,"Crissiumal","RS","23.0","23.0"
5615,"Prudentópolis","PR","21.0","21.0"
5635,"Coqueiros Do Sul","RS","22.0","22.0"
5614,"Pitanga","PR","21.0","21.0"
5642,"São Tomé","RN","28.0","30.0"
5611,"Taparuba","MG","23.0","23.0"
5619,"Iguatu","CE","27.0","29.0"
5645,"Senador Georgino Avelino","RN","28.0","31.0"
5630,"Colônia Nova","RS","23.0","23.0"
5647,"Serra Do Mel","RN","28.0","31.0"
5658,"Jataí","GO","22.0","22.0"
5646,"Serra De São Bento","RN","28.0","30.0"
5651,"Córrego Do Ouro","GO","25.0","25.0"
5652,"Goiatuba","GO","27.0","27.0"
5617,"Crato","CE","23.0","23.0"
5633,"Constantina","RS","23.0","23.0"
5650,"Caçu","GO","25.0","25.0"
5656,"Itapuranga","GO","26.0","26.0"
5655,"Itaberaí","GO","26.0","26.0"
5654,"Guapó","GO","25.0","25.0"
5649,"Serrinha Dos Pintos","RN","26.0","26.0"
5636,"Coronel Barros","RS","24.0","24.0"
5653,"Goiás","GO","27.0","28.0"
5644,"Senador Elói De Souza","RN","28.0","31.0"
5641,"Cristal Do Sul","RS","25.0","25.0"
5657,"Jaraguá","GO","26.0","26.0"
5643,"São Vicente","RN","27.0","27.0"
5659,"Serrinha","RN","28.0","31.0"
5661,"Morrinhos","GO","26.0","26.0"
5665,"Planaltina","GO","23.0","23.0"
5660,"Mineiros","GO","26.0","26.0"
5662,"Mossâmedes","GO","26.0","26.0"
5663,"Paranaiguara","GO","26.0","27.0"
5668,"Vianópolis","GO","22.0","22.0"
5680,"Guaxupé","MG","23.0","23.0"
5674,"Taipu","RN","28.0","31.0"
5670,"Severiano Melo","RN","28.0","30.0"
5673,"Tabuleiro Grande","RN","28.0","30.0"
5648,"Serra Negra Do Norte","RN","26.0","27.0"
5667,"Trindade","GO","26.0","26.0"
5672,"Açailândia","MA","24.0","24.0"
5669,"Alto Parnaíba","MA","24.0","24.0"
5675,"Tangará","RN","28.0","30.0"
5678,"Campos Altos","MG","22.0","22.0"
5679,"Coromandel","MG","23.0","23.0"
5682,"Lagoa Da Prata","MG","22.0","22.0"
5683,"Lambari","MG","18.0","18.0"
5685,"Nanuque","MG","25.0","25.0"
5689,"Patrocínio","MG","23.0","23.0"
5666,"Silvânia","GO","22.0","22.0"
5686,"Ouro Fino","MG","21.0","21.0"
5664,"Piranhas","GO","26.0","26.0"
5693,"Albuquerque","MS","27.0","28.0"
5692,"São Gotardo","MG","22.0","22.0"
5690,"Piuí","MG","21.0","21.0"
5671,"Sítio Novo","RN","27.0","28.0"
5695,"Arapuá","MS","27.0","28.0"
5676,"Tenente Ananias","RN","27.0","27.0"
5701,"Costa Rica","MS","25.0","25.0"
5681,"Janaúba","MG","26.0","26.0"
5677,"Tenente Laurentino Cruz","RN","27.0","27.0"
5700,"Camapuã","MS","27.0","28.0"
5696,"Bandeirantes","MS","26.0","26.0"
5702,"Deodápolis","MS","23.0","23.0"
5703,"Eldorado","MS","24.0","24.0"
5704,"Fátima Do Sul","MS","27.0","28.0"
5687,"Passa Quatro","MG","20.0","20.0"
5691,"Pouso Alegre","MG","21.0","21.0"
5688,"Passos","MG","23.0","23.0"
5684,"Monte Carmelo","MG","24.0","24.0"
5708,"Indaiá Do Sul","MS","25.0","25.0"
5705,"Garcias","MS","27.0","27.0"
5706,"Iguatemi","MS","26.0","27.0"
5694,"Anastácio","MS","27.0","28.0"
5711,"Touros","RN","27.0","29.0"
5697,"Baús","MS","25.0","25.0"
5709,"Jardim","MS","28.0","29.0"
5712,"Triunfo Potiguar","RN","29.0","32.0"
5717,"Vera Cruz","RN","28.0","31.0"
5716,"Venha-Ver","RN","25.0","25.0"
5720,"Alta Floresta D'Oeste","RO","24.0","24.0"
5699,"Caarapó","MS","27.0","25.0"
5713,"Umarizal","RN","28.0","31.0"
5718,"Viçosa","RN","27.0","29.0"
5698,"Bodoquena","MS","29.0","29.0"
5723,"Alvorada D'Oeste","RO","24.0","24.0"
5721,"Alto Alegre Do Parecis","RO","25.0","25.0"
5722,"Alto Paraíso","RO","24.0","24.0"
5710,"Tibau Do Sul","RN","28.0","31.0"
5726,"Cabixi","RO","26.0","28.0"
5714,"Upanema","RN","29.0","32.0"
5730,"Candeias Do Jamari","RO","26.0","28.0"
5733,"Colorado Do Oeste","RO","25.0","25.0"
5727,"Cacaulândia","RO","23.0","23.0"
5728,"Cacoal","RO","25.0","25.0"
5707,"Indaiá Grande","MS","25.0","25.0"
5731,"Castanheiras","RO","24.0","24.0"
5734,"Corumbiara","RO","25.0","25.0"
5719,"Vila Flor","RN","28.0","31.0"
5725,"Buritis","RO","24.0","24.0"
5729,"Campo Novo De Rondônia","RO","24.0","24.0"
5724,"Ariquemes","RO","24.0","24.0"
5740,"Itapuã Do Oeste","RO","26.0","27.0"
5738,"Governador Jorge Teixeira","RO","23.0","23.0"
5735,"Costa Marques","RO","25.0","25.0"
5715,"Várzea","RN","28.0","30.0"
5746,"Mirante Da Serra","RO","23.0","23.0"
5743,"Ji-Paraná","RO","23.0","23.0"
5736,"Cujubim","RO","24.0","24.0"
5739,"Guajará-Mirim","RO","24.0","24.0"
5745,"Ministro Andreazza","RO","24.0","24.0"
5750,"Nova União","RO","23.0","23.0"
5744,"Machadinho D'Oeste","RO","24.0","24.0"
5732,"Chupinguaia","RO","25.0","25.0"
5737,"Espigão Do Oeste","RO","23.0","23.0"
5748,"Nova Brasilândia D'Oeste","RO","24.0","24.0"
5753,"Ouro Preto Do Oeste","RO","24.0","24.0"
5752,"Novo Horizonte Do Oeste","RO","24.0","24.0"
5749,"Nova Mamoré","RO","25.0","25.0"
5757,"Porto Velho","RO","26.0","24.0"
5742,"Jaru","RO","24.0","24.0"
5758,"Presidente Médici","RO","24.0","24.0"
5754,"Parecis","RO","25.0","25.0"
5763,"São Felipe D'Oeste","RO","25.0","25.0"
5756,"Pimenteiras Do Oeste","RO","26.0","27.0"
5759,"Primavera De Rondônia","RO","25.0","25.0"
5741,"Jamari","RO","24.0","24.0"
5747,"Monte Negro","RO","24.0","24.0"
5765,"São Miguel Do Guaporé","RO","24.0","24.0"
5767,"Teixeirópolis","RO","23.0","23.0"
5751,"Novo Horizonte D'Oeste","RO","24.0","24.0"
5770,"Vale Do Anari","RO","24.0","24.0"
5760,"Rio Crespo","RO","24.0","24.0"
5775,"Boa Vista","RR","23.0","23.0"
5761,"Rolim De Moura","RO","24.0","24.0"
5755,"Pimenta Bueno","RO","24.0","24.0"
5776,"Bonfim","RR","26.0","27.0"
5777,"Caracaraí","RR","24.0","24.0"
5778,"Caroebe","RR","25.0","25.0"
5780,"Mucajaí","RR","25.0","25.0"
5779,"Iracema","RR","25.0","25.0"
5782,"Rorainópolis","RR","25.0","25.0"
5762,"Santa Luzia D'Oeste","RO","24.0","24.0"
5781,"Pacaraíma","RR","22.0","22.0"
5769,"Urupá","RO","23.0","23.0"
5766,"Seringueiras","RO","23.0","23.0"
5768,"Theobroma","RO","25.0","25.0"
5764,"São Francisco Do Guaporé","RO","22.0","22.0"
5772,"Vilhena","RO","21.0","21.0"
5771,"Vale Do Paraíso","RO","25.0","25.0"
5773,"Alto Alegre","RR","24.0","24.0"
5787,"Água Santa","RS","23.0","23.0"
5784,"São Luiz","RR","24.0","24.0"
5789,"Ajuricaba","RS","24.0","24.0"
5785,"Uiramutã","RR","22.0","22.0"
5790,"Alecrim","RS","27.0","28.0"
5791,"Alegrete","RS","24.0","24.0"
5774,"Amajari","RR","25.0","25.0"
5792,"Alegria","RS","25.0","25.0"
5788,"Agudo","RS","24.0","24.0"
5794,"Alpestre","RS","25.0","25.0"
5795,"Alto Alegre","RS","24.0","24.0"
5783,"São João Da Baliza","RR","25.0","25.0"
5802,"Campo Grande","RN","29.0","32.0"
5797,"Alvorada","RS","25.0","25.0"
5798,"Amaral Ferrador","RS","22.0","22.0"
5799,"Ametista Do Sul","RS","25.0","25.0"
5806,"Carnaúba Dos Dantas","RN","27.0","27.0"
5807,"Carnaubais","RN","29.0","33.0"
5808,"Ceará-Mirim","RN","28.0","31.0"
5809,"Coronel Ezequiel","RN","25.0","25.0"
5786,"Aceguá","RS","23.0","23.0"
5810,"Coronel João Pessoa","RN","26.0","27.0"
5793,"Almirante Tamandaré Do Sul","RS","22.0","22.0"
5817,"Extremoz","RN","28.0","31.0"
5813,"Doutor Severiano","RN","27.0","28.0"
5814,"Encanto","RN","27.0","28.0"
5796,"Alto Feliz","RS","23.0","23.0"
5816,"Espírito Santo","RN","28.0","30.0"
5800,"André Da Rocha","RS","22.0","22.0"
5820,"Florânia","RN","28.0","29.0"
5822,"Frutuoso Gomes","RN","28.0","31.0"
5803,"Campo Redondo","RN","27.0","27.0"
5805,"Caraúbas","RN","29.0","31.0"
5801,"Anta Gorda","RS","24.0","24.0"
5821,"Francisco Dantas","RN","26.0","27.0"
5818,"Felipe Guerra","RN","29.0","32.0"
5804,"Canguaretama","RN","28.0","31.0"
5823,"Galinhos","RN","29.0","32.0"
5827,"Grossos","RN","28.0","31.0"
5828,"Guamaré","RN","29.0","32.0"
5811,"Cruzeta","RN","29.0","31.0"
5829,"Ielmo Marinho","RN","28.0","31.0"
5812,"Currais Novos","RN","27.0","27.0"
5819,"Fernando Pedroza","RN","30.0","32.0"
5825,"Goianinha","RN","28.0","31.0"
5824,"Genipabu","RN","28.0","31.0"
5830,"Ipanguaçu","RN","29.0","33.0"
5834,"Jaçanã","RN","26.0","27.0"
5837,"Januário Cicco","RN","28.0","30.0"
5832,"Itajá","RN","29.0","33.0"
5841,"Jardim Do Seridó","RN","28.0","29.0"
5840,"Jardim De Piranhas","RN","28.0","30.0"
5845,"Jucurutu","RN","28.0","31.0"
5843,"João Dias","RN","27.0","29.0"
5847,"Lagoa De Pedras","RN","28.0","31.0"
5842,"João Câmara","RN","29.0","31.0"
5826,"Governador Dix-Sept Rosado","RN","29.0","32.0"
5851,"Lajes Pintadas","RN","27.0","29.0"
5852,"Lajes","RN","29.0","30.0"
5815,"Equador","RN","25.0","25.0"
5836,"Janduís","RN","28.0","31.0"
5835,"Jandaíra","RN","29.0","32.0"
5831,"Ipueira","RN","27.0","29.0"
5856,"Major Sales","RN","26.0","27.0"
5838,"Japi","RN","27.0","27.0"
5833,"Itaú","RN","28.0","30.0"
5855,"Macaíba","RN","28.0","31.0"
5854,"Luís Gomes","RN","25.0","25.0"
5857,"Marcelino Vieira","RN","27.0","29.0"
5853,"Lucrécia","RN","28.0","31.0"
5863,"Mossoró","RN","29.0","33.0"
5839,"Jardim De Angicos","RN","29.0","32.0"
5846,"Lagoa D'Anta","RN","28.0","30.0"
5849,"Lagoa Nova","RN","28.0","31.0"
5859,"Maxaranguape","RN","28.0","30.0"
5844,"José Da Penha","RN","26.0","27.0"
5871,"Parnamirim","RN","28.0","30.0"
5848,"Lagoa De Velhos","RN","28.0","31.0"
5850,"Lagoa Salgada","RN","28.0","31.0"
5858,"Martins","RN","26.0","26.0"
5862,"Monte Alegre","RN","28.0","31.0"
5864,"Natal","RN","28.0","31.0"
5860,"Messias Targino","RN","27.0","28.0"
5869,"Parazinho","RN","29.0","31.0"
5866,"Olho D'Água Do Borges","RN","28.0","30.0"
5870,"Parelhas","RN","27.0","28.0"
5873,"Passagem","RN","28.0","30.0"
5877,"Normandia","RR","24.0","24.0"
5876,"Pedra Grande","RN","29.0","32.0"
5874,"Patu","RN","27.0","25.0"
5880,"Pedro Velho","RN","26.0","29.0"
5882,"Pilões","RN","28.0","29.0"
5883,"Poço Branco","RN","29.0","31.0"
5881,"Pendências","RN","29.0","32.0"
5886,"Praia Da Pipa","RN","28.0","31.0"
5878,"Pedra Preta","RN","30.0","32.0"
5865,"Nísia Floresta","RN","28.0","31.0"
5867,"Ouro Branco","RN","27.0","28.0"
5888,"Rafael Fernandes","RN","27.0","29.0"
5868,"Paraná","RN","24.0","24.0"
5861,"Montanhas","RN","28.0","31.0"
5889,"Rafael Godeiro","RN","27.0","28.0"
5887,"Presidente Juscelino","RN","28.0","30.0"
5894,"Rio Do Fogo","RN","27.0","30.0"
5893,"Acrelândia","AC","24.0","24.0"
5892,"Riachuelo","RN","29.0","31.0"
5891,"Riacho De Santana","RN","27.0","28.0"
5872,"Passa E Fica","RN","28.0","30.0"
5875,"Pau Dos Ferros","RN","27.0","29.0"
5884,"Portalegre","RN","27.0","29.0"
5879,"Pedro Avelino","RN","29.0","32.0"
5885,"Porto Do Mangue","RN","27.0","30.0"
5899,"Atalaia Do Norte","AM","23.0","23.0"
5901,"Boa Vista Do Ramos","AM","26.0","27.0"
5904,"Guajará","AM","23.0","23.0"
5890,"Riacho Da Cruz","RN","28.0","30.0"
5902,"Eirunepé","AM","23.0","23.0"
5907,"Itamarati","AM","24.0","24.0"
5896,"Anamã","AM","26.0","28.0"
5905,"Ipixuna","AM","23.0","23.0"
5908,"Japurá","AM","25.0","25.0"
5910,"Itaubal","AP","25.0","25.0"
5909,"Jutaí","AM","25.0","25.0"
5911,"Laranjal Do Jari","AP","23.0","23.0"
5895,"Amaturá","AM","24.0","24.0"
5900,"Beruri","AM","25.0","25.0"
5915,"Vitória Do Jari","AP","23.0","23.0"
5914,"Serra Do Navio","AP","23.0","23.0"
5897,"Anori","AM","26.0","28.0"
5898,"Apuí","AM","24.0","24.0"
5918,"Anapu","PA","24.0","24.0"
5916,"Abel Figueiredo","PA","26.0","27.0"
5903,"Envira","AM","24.0","24.0"
5925,"Barcarena","PA","25.0","25.0"
5921,"Aveiro","PA","24.0","24.0"
5920,"Aurora Do Pará","PA","25.0","25.0"
5917,"Anajás","PA","24.0","24.0"
5926,"Benevides","PA","25.0","25.0"
5929,"Ruy Barbosa","RN","28.0","29.0"
5912,"Pedra Branca Do Amapari","AP","23.0","23.0"
5932,"Santana Do Matos","RN","29.0","31.0"
5934,"São Bento Do Norte","RN","29.0","33.0"
5906,"Iranduba","AM","25.0","25.0"
5935,"São Bento Do Trairi","RN","27.0","28.0"
5919,"Augusto Corrêa","PA","27.0","29.0"
5936,"São Fernando","RN","28.0","30.0"
5922,"Bagre","PA","25.0","25.0"
5942,"São José Do Seridó","RN","29.0","30.0"
5924,"Bannach","PA","25.0","25.0"
5928,"Rodolfo Fernandes","RN","27.0","29.0"
5927,"Bonito","PA","25.0","25.0"
5913,"Pracuúba","AP","25.0","25.0"
5923,"Baião","PA","24.0","24.0"
5930,"Santa Cruz","RN","27.0","28.0"
5941,"São José Do Campestre","RN","28.0","30.0"
5943,"São Miguel Do Gostoso","RN","28.0","32.0"
5944,"São Miguel","RN","26.0","27.0"
5940,"São José De Mipibu","RN","28.0","31.0"
5947,"São Rafael","RN","28.0","31.0"
5931,"Santa Maria","RN","29.0","31.0"
5933,"Santana Do Seridó","RN","27.0","27.0"
5959,"Rio De Janeiro","RJ","25.0","25.0"
5937,"São Francisco Do Oeste","RN","28.0","29.0"
5945,"São Paulo Do Potengi","RN","29.0","31.0"
5950,"Raposo","RJ","24.0","24.0"
5946,"São Pedro","RN","28.0","31.0"
5949,"Quissamã","RJ","28.0","31.0"
5938,"São Gonçalo Do Amarante","RN","28.0","31.0"
5954,"Rialto","RJ","21.0","21.0"
5955,"Rio Bonito","RJ","27.0","29.0"
5951,"Renascença","RJ","24.0","24.0"
5963,"Sambaetiba","RJ","27.0","29.0"
5957,"Rio Das Flores","RJ","22.0","22.0"
5960,"Riograndina","RJ","23.0","23.0"
5962,"Salutaris","RJ","23.0","23.0"
5961,"Rosal","RJ","23.0","23.0"
5965,"Sampaio Correia","RJ","27.0","29.0"
5969,"Santa Cruz","RJ","25.0","25.0"
5948,"Queimados","RJ","26.0","28.0"
5966,"Sana","RJ","23.0","23.0"
5939,"São João Do Sabugi","RN","28.0","30.0"
5952,"Resende","RJ","22.0","22.0"
5964,"Água Azul Do Norte","PA","26.0","27.0"
5953,"Retiro Do Muriaé","RJ","24.0","24.0"
5972,"Santa Rita Da Floresta","RJ","25.0","25.0"
5974,"Santo Amaro De Campos","RJ","28.0","32.0"
5976,"Santo Antônio Do Imbé","RJ","27.0","28.0"
5970,"Santa Maria Madalena","RJ","24.0","24.0"
5958,"Rio Das Ostras","RJ","27.0","30.0"
5973,"Santo Aleixo","RJ","17.0","17.0"
5956,"Rio Claro","RJ","21.0","21.0"
5980,"São Gonçalo","RJ","25.0","25.0"
5977,"Santo Eduardo","RJ","25.0","25.0"
5975,"Santo Antônio De Pádua","RJ","23.0","23.0"
5981,"São João Da Barra","RJ","28.0","31.0"
5978,"São Fidélis","RJ","26.0","28.0"
5979,"São Francisco De Itabapoana","RJ","27.0","29.0"
5983,"São João De Meriti","RJ","25.0","25.0"
5967,"Santa Clara","RJ","23.0","23.0"
5968,"Santa Cruz Da Serra","RJ","25.0","25.0"
5986,"São José De Ubá","RJ","23.0","23.0"
5990,"São Mateus","RJ","25.0","25.0"
5991,"São Pedro Da Aldeia","RJ","27.0","30.0"
5995,"São Sebastião Dos Ferreiros","RJ","23.0","23.0"
5993,"São Sebastião De Campos","RJ","28.0","31.0"
5992,"São Pedro Da Serra","RJ","23.0","23.0"
5971,"Santa Maria","RJ","25.0","25.0"
5998,"Saquarema","RJ","27.0","28.0"
5997,"Sapucaia","RJ","26.0","27.0"
5994,"São Sebastião Do Alto","RJ","25.0","25.0"
6001,"Seropédica","RJ","26.0","27.0"
6003,"Serrinha","RJ","27.0","30.0"
6004,"Sete Pontes","RJ","25.0","25.0"
5988,"São José Do Turvo","RJ","22.0","22.0"
5999,"Sebastião De Lacerda","RJ","23.0","23.0"
5984,"São João Do Paraíso","RJ","25.0","25.0"
5982,"Ladário","MS","27.0","28.0"
5985,"São João Marcos","RJ","19.0","19.0"
6008,"Subaio","RJ","27.0","30.0"
5989,"São José Do Vale Do Rio Preto","RJ","24.0","24.0"
6011,"Taboas","RJ","23.0","23.0"
6006,"Sodrelândia","RJ","23.0","23.0"
6010,"Suruí","RJ","26.0","27.0"
6009,"Sumidouro","RJ","25.0","25.0"
5996,"São Vicente De Paula","RJ","27.0","30.0"
5987,"São José Do Ribeirão","RJ","23.0","23.0"
6013,"Tanguá","RJ","26.0","28.0"
6014,"Tarituba","RJ","23.0","23.0"
6012,"Tamoios","RJ","28.0","30.0"
6017,"Tocos","RJ","28.0","31.0"
6002,"Serrinha Do Alambari","RJ","16.0","16.0"
6018,"Trajano De Morais","RJ","23.0","23.0"
6022,"Trindade","RJ","28.0","30.0"
6023,"Triunfo","RJ","24.0","24.0"
6021,"Três Rios","RJ","25.0","25.0"
6027,"Varre Sai","RJ","23.0","23.0"
6029,"Venda Das Flores","RJ","22.0","22.0"
6005,"Silva Jardim","RJ","27.0","24.0"
6028,"Vassouras","RJ","24.0","24.0"
6034,"Dom Pedro","MA","25.0","25.0"
6015,"Teresópolis","RJ","22.0","22.0"
6031,"Barro Vermelho","BA","26.0","27.0"
6000,"Secretário","RJ","20.0","20.0"
6032,"Carajás","PA","23.0","23.0"
6020,"Três Irmãos","RJ","27.0","28.0"
6019,"Travessão","RJ","28.0","31.0"
6036,"Visconde De Imbé","RJ","24.0","24.0"
6038,"Werneck","RJ","22.0","22.0"
6007,"Sossego","RJ","23.0","23.0"
6024,"Valão Do Barro","RJ","26.0","28.0"
6033,"Afonso Cunha","MA","26.0","28.0"
6025,"Valença","RJ","22.0","22.0"
6026,"Vargem Grande","RJ","20.0","20.0"
6044,"Alexandria","RN","27.0","28.0"
6045,"Almino Afonso","RN","28.0","29.0"
6030,"Vila Da Grama","RJ","23.0","23.0"
6035,"Vila Nova De Campos","RJ","26.0","27.0"
6047,"São João De Pirabas","PA","27.0","29.0"
6042,"Afonso Bezerra","RN","29.0","32.0"
6046,"São João Da Ponta","PA","25.0","25.0"
6037,"Volta Redonda","RJ","22.0","22.0"
6050,"Maturéia","PB","23.0","23.0"
6053,"Alto Do Rodrigues","RN","29.0","32.0"
6049,"Vigia","PA","25.0","25.0"
6054,"Ouro Velho","PB","25.0","25.0"
6051,"Monte Horebe","PB","25.0","25.0"
6040,"Acari","RN","28.0","28.0"
6058,"Antônio Martins","RN","26.0","27.0"
6055,"Parari","PB","26.0","27.0"
6057,"Angicos","RN","29.0","32.0"
6039,"Xerém","RJ","25.0","25.0"
6059,"Apodi","RN","28.0","31.0"
6056,"Passagem","PB","27.0","29.0"
6043,"Água Nova","RN","27.0","28.0"
6016,"Tinguá","RJ","24.0","24.0"
6048,"Terra Alta","PA","25.0","25.0"
6041,"Açu","RN","29.0","32.0"
6062,"Baía Formosa","RN","27.0","29.0"
6061,"Augusto Severo","RN","29.0","31.0"
6060,"Arês","RN","28.0","29.0"
6066,"Bodó","RN","27.0","27.0"
6068,"Brejinho","RN","28.0","30.0"
6067,"Bom Jesus","RN","28.0","31.0"
6065,"Bento Fernandes","RN","29.0","31.0"
6073,"Duque De Caxias","RJ","25.0","25.0"
6069,"Caiçara Do Norte","RN","29.0","33.0"
6052,"Nova Olinda","PB","26.0","27.0"
6076,"Estrada Nova","RJ","26.0","27.0"
6074,"Engenheiro Passos","RJ","23.0","23.0"
6077,"Falcão","RJ","22.0","22.0"
6079,"Fumaça","RJ","20.0","20.0"
6071,"Caicó","RN","28.0","30.0"
6075,"Engenheiro Paulo De Frontin","RJ","22.0","22.0"
6081,"Galdino","RJ","23.0","23.0"
6080,"Funil","RJ","26.0","28.0"
6082,"Gaviões","RJ","27.0","28.0"
6083,"Getulândia","RJ","22.0","22.0"
6084,"Glicério","RJ","25.0","25.0"
6063,"Baraúna","RN","28.0","31.0"
6088,"Guaxindiba","RJ","26.0","27.0"
6089,"Guia De Pacobaíba","RJ","25.0","27.0"
6086,"Guapimirim","RJ","26.0","27.0"
6091,"Ibitioca","RJ","28.0","30.0"
6090,"Ibitiguaçu","RJ","25.0","25.0"
6064,"Barcelona","RN","28.0","30.0"
6072,"Duas Barras","RJ","24.0","24.0"
6095,"Imbariê","RJ","25.0","25.0"
6096,"Inconfidência","RJ","23.0","23.0"
6098,"Inoã","RJ","25.0","25.0"
6097,"Inhomirim","RJ","25.0","25.0"
6078,"Floriano","RJ","21.0","21.0"
6070,"Caiçara Do R. Do Vento","RN","29.0","31.0"
6099,"Ipiabas","RJ","21.0","21.0"
6105,"Itaguaí","RJ","25.0","25.0"
6104,"Itacuruçá","RJ","20.0","20.0"
6106,"Itaipava","RJ","21.0","21.0"
6085,"Governador Portela","RJ","21.0","21.0"
6093,"Iguaba Grande","RJ","27.0","30.0"
6109,"Itajara","RJ","24.0","24.0"
6112,"Itaocara","RJ","26.0","28.0"
6108,"Itaipu","RJ","25.0","25.0"
6087,"Guarus","RJ","28.0","31.0"
6092,"Ibituporanga","RJ","24.0","24.0"
6110,"Italva","RJ","25.0","25.0"
6114,"Itatiaia","RJ","22.0","22.0"
6107,"Itaipuaçu","RJ","26.0","27.0"
6116,"Japeri","RJ","26.0","27.0"
6118,"Laje Do Muriaé","RJ","24.0","24.0"
6123,"Macaé","RJ","27.0","25.0"
6100,"Ipiíba","RJ","25.0","25.0"
6115,"Jaguarembé","RJ","27.0","28.0"
6120,"Lídice","RJ","18.0","18.0"
6101,"Ipituna","RJ","27.0","28.0"
6119,"Laranjais","RJ","26.0","27.0"
6102,"Ipuca","RJ","26.0","28.0"
6122,"Macabuzinho","RJ","27.0","30.0"
6125,"Magé","RJ","26.0","27.0"
