"locale_id","city","state","temperature","feels_like","latitude","longitude"
7077,"Landri Sales","PI","24.0","24.0","-7.3","-43.9"
7090,"Monsenhor Hipólito","PI","26.0","27.0","-7.0","-41.0"
7088,"Milton Brandão","PI","23.0","23.0","-4.7","-41.4"
7082,"Marcolândia","PI","24.0","24.0","-7.4","-40.7"
7091,"Monte Alegre Do Piauí","PI","23.0","23.0","-9.8","-45.3"
7087,"Miguel Leão","PI","24.0","24.0","-5.7","-42.7"
7083,"Marcos Parente","PI","24.0","24.0","-7.1","-43.9"
7085,"Matias Olímpio","PI","27.0","29.0","-3.7","-42.6"
7078,"Luís Correia","PI","27.0","31.0","-2.9","-41.7"
7074,"Lagoa Do Piauí","PI","25.0","25.0","-5.4","-42.6"
7098,"Nova Santa Rita","PI","25.0","25.0","-8.1","-42.1"
7094,"Murici Dos Portelas","PI","27.0","30.0","-3.3","-42.1"
7096,"Nossa Senhora De Nazaré","PI","26.0","29.0","-4.6","-42.2"
7089,"Monsenhor Gil","PI","24.0","24.0","-5.6","-42.6"
7092,"Morro Cabeça No Tempo","PI","22.0","22.0","-9.7","-43.9"
7101,"Jupi","PE","25.0","25.0","-8.7","-36.4"
7084,"Massapê Do Piauí","PI","26.0","27.0","-7.5","-41.1"
7102,"Jurema","PE","23.0","23.0","-8.7","-36.1"
7093,"Morro Do Chapéu Do Piauí","PI","26.0","28.0","-3.7","-42.3"
7107,"Lagoa Grande","PE","26.0","27.0","-9.0","-40.3"
7079,"Luzilândia","PI","27.0","29.0","-3.5","-42.4"
7108,"Lajedo","PE","25.0","25.0","-8.7","-36.3"
7100,"Novo Santo Antônio","PI","24.0","24.0","-5.3","-41.9"
7109,"Limoeiro","PE","27.0","29.0","-7.9","-35.5"
7112,"Manari","PE","25.0","25.0","-9.0","-37.6"
7115,"Moreilândia","PE","23.0","23.0","-7.6","-39.6"
7114,"Mirandiba","PE","24.0","24.0","-8.1","-38.7"
7113,"Maraial","PE","26.0","27.0","-8.8","-35.8"
7095,"Nazaré Do Piauí","PI","25.0","25.0","-7.0","-42.7"
7103,"Lagoa Do Carro","PE","27.0","30.0","-7.8","-35.3"
7116,"Moreno","PE","27.0","30.0","-8.1","-35.1"
7097,"Nossa Senhora Dos Remédios","PI","26.0","28.0","-4.0","-42.6"
7119,"Olinda","PE","28.0","32.0","-8.0","-34.9"
7105,"Lagoa Do Ouro","PE","24.0","24.0","-9.1","-36.5"
7120,"Orobó","PE","26.0","27.0","-7.7","-35.6"
7111,"Machados","PE","26.0","27.0","-7.7","-35.5"
7123,"Palmares","PE","26.0","27.0","-8.7","-35.6"
7104,"Lagoa Do Itaenga","PE","27.0","30.0","-7.9","-35.3"
7122,"Ouricuri","PE","24.0","24.0","-7.9","-40.1"
7110,"Macaparana","PE","26.0","28.0","-7.6","-35.5"
7106,"Lagoa Dos Gatos","PE","24.0","24.0","-8.7","-35.9"
7129,"Paudalho","PE","27.0","30.0","-7.9","-35.2"
7130,"Paulista","PE","28.0","32.0","-7.9","-34.9"
7099,"Novo Oriente Do Piauí","PI","25.0","25.0","-6.4","-41.9"
7125,"Panelas","PE","24.0","24.0","-8.7","-36.0"
7131,"Pesqueira","PE","24.0","24.0","-8.4","-36.7"
7133,"Petrolina","PE","27.0","28.0","-9.4","-40.5"
7134,"Poção","PE","23.0","23.0","-8.2","-36.7"
7132,"Petrolândia","PE","25.0","25.0","-9.0","-38.2"
7136,"Porto De Galinhas","PE","27.0","30.0","-8.5","-35.0"
7117,"Muribeca Dos Guararapes","PE","27.0","30.0","-8.2","-35.0"
7139,"Quixabá","PE","24.0","24.0","-7.7","-37.8"
7121,"Orocó","PE","25.0","25.0","-8.6","-39.5"
7140,"Recife","PE","28.0","31.0","-8.1","-34.9"
7141,"Riacho Das Almas","PE","25.0","25.0","-8.1","-35.9"
7118,"Nazaré Da Mata","PE","27.0","30.0","-7.7","-35.2"
7138,"Primavera","PE","26.0","28.0","-8.3","-35.4"
7144,"Sairé","PE","25.0","25.0","-8.3","-35.7"
7143,"Rio Formoso","PE","27.0","30.0","-8.7","-35.2"
7126,"Paranatama","PE","24.0","24.0","-8.9","-36.7"
7148,"Salobro","PE","25.0","25.0","-8.6","-36.7"
7135,"Pombos","PE","25.0","25.0","-8.1","-35.4"
7124,"Palmeirina","PE","23.0","23.0","-9.0","-36.3"
7149,"Santa Cruz Da Baixa Verde","PE","24.0","24.0","-7.8","-38.2"
7147,"Saloá","PE","25.0","25.0","-9.0","-36.7"
7128,"Passira","PE","27.0","29.0","-8.0","-35.6"
7137,"Praia Da Conceição","PE","28.0","32.0","-7.9","-34.9"
7157,"São Bento Do Una","PE","25.0","25.0","-8.5","-36.4"
7154,"Santa Maria Do Cambucá","PE","26.0","27.0","-7.8","-35.9"
7158,"São Caitano","PE","24.0","24.0","-8.3","-36.1"
7155,"Santa Terezinha","PE","26.0","28.0","-8.8","-35.6"
7159,"São João","PE","24.0","24.0","-8.9","-36.4"
7160,"São Joaquim Do Monte","PE","24.0","24.0","-8.4","-35.8"
7156,"São Benedito Do Sul","PE","24.0","24.0","-8.8","-36.0"
7162,"São José Do Belmonte","PE","25.0","25.0","-7.9","-38.8"
7163,"São José Do Egito","PE","24.0","24.0","-7.5","-37.3"
7145,"Salgadinho","PE","27.0","28.0","-7.9","-35.6"
7151,"Santa Cruz","PE","24.0","24.0","-8.2","-40.3"
7164,"São Lourenço Da Mata","PE","28.0","31.0","-8.0","-35.0"
7165,"São Vicente Ferrer","PE","26.0","27.0","-7.6","-35.5"
7152,"Santa Filomena","PE","24.0","24.0","-8.2","-40.6"
7167,"Serrita","PE","24.0","24.0","-7.9","-39.3"
7168,"Sertânia","PE","25.0","25.0","-8.1","-37.3"
7169,"Sirinhaém","PE","27.0","30.0","-8.6","-35.1"
7146,"Salgueiro","PE","24.0","24.0","-8.1","-39.1"
7153,"Santa Maria Da Boa Vista","PE","26.0","27.0","-8.8","-39.8"
7170,"Solidão","PE","24.0","24.0","-7.6","-37.7"
7150,"Santa Cruz Do Capibaribe","PE","26.0","27.0","-8.0","-36.2"
7173,"Tacaratu","PE","24.0","24.0","-9.1","-38.1"
7174,"Tamandaré","PE","27.0","30.0","-8.8","-35.1"
7161,"São José Da Coroa Grande","PE","27.0","30.0","-8.9","-35.2"
7142,"Ribeirão","PE","26.0","28.0","-8.5","-35.4"
7177,"Terra Nova","PE","24.0","24.0","-8.2","-39.4"
7178,"Timbaúba","PE","27.0","29.0","-7.5","-35.3"
7181,"Tuparetama","PE","25.0","25.0","-7.6","-37.3"
7176,"Terezinha","PE","25.0","25.0","-9.1","-36.6"
7180,"Tupanatinga","PE","24.0","24.0","-8.8","-37.3"
7179,"Tracunhaém","PE","27.0","30.0","-7.8","-35.2"
7187,"Acauã","PI","26.0","27.0","-8.2","-41.1"
7182,"Venturosa","PE","25.0","25.0","-8.6","-36.9"
7185,"Vitória De Santo Antão","PE","26.0","28.0","-8.1","-35.3"
7127,"Parnamirim","PE","25.0","25.0","-8.1","-39.6"
7183,"Vertente Do Lério","PE","27.0","28.0","-7.8","-35.9"
7189,"Água Branca","PI","24.0","24.0","-5.9","-42.6"
7190,"Alagoinha Do Piauí","PI","26.0","27.0","-7.0","-40.9"
7191,"Alegrete Do Piauí","PI","25.0","25.0","-7.2","-40.9"
7175,"Taquaritinga Do Norte","PE","24.0","24.0","-7.9","-36.0"
7194,"Alvorada Do Gurguéia","PI","23.0","23.0","-8.4","-43.8"
7193,"Altos","PI","25.0","25.0","-5.0","-42.5"
7192,"Alto Longá","PI","25.0","25.0","-5.3","-42.2"
7166,"Serra Talhada","PE","25.0","25.0","-8.0","-38.3"
7195,"Amarante","PI","26.0","28.0","-6.2","-42.9"
7199,"Aroazes","PI","24.0","24.0","-6.1","-41.8"
7202,"Avelino Lopes","PI","24.0","24.0","-10.1","-43.9"
7184,"Vertentes","PE","25.0","25.0","-7.9","-36.0"
7186,"Xexéu","PE","26.0","29.0","-8.8","-35.6"
7188,"Agricolândia","PI","24.0","24.0","-5.8","-42.7"
7171,"Surubim","PE","26.0","28.0","-7.8","-35.8"
7208,"Belém Do Piauí","PI","26.0","27.0","-7.4","-41.0"
7200,"Arraial","PI","26.0","28.0","-6.7","-42.5"
7207,"Bela Vista Do Piauí","PI","24.0","24.0","-8.0","-41.9"
7172,"Tacaimbó","PE","25.0","25.0","-8.3","-36.3"
7206,"Batalha","PI","25.0","25.0","-4.0","-42.1"
7211,"Betânia Do Piauí","PI","25.0","25.0","-8.1","-40.8"
7210,"Bertolínia","PI","25.0","25.0","-7.6","-44.0"
7214,"São José De Espinharas","PB","28.0","30.0","-6.8","-37.3"
7196,"Angical Do Piauí","PI","25.0","25.0","-6.1","-42.7"
7212,"Boa Hora","PI","26.0","28.0","-4.4","-42.1"
7198,"Antônio Almeida","PI","25.0","25.0","-7.2","-44.2"
7201,"Assunção Do Piauí","PI","24.0","24.0","-5.9","-41.0"
7203,"Barras","PI","27.0","30.0","-4.2","-42.3"
7197,"Anísio De Abreu","PI","23.0","23.0","-9.2","-43.0"
7205,"Barro Duro","PI","24.0","24.0","-5.8","-42.5"
7220,"São Mamede","PB","26.0","27.0","-6.9","-37.1"
7204,"Barreiras Do Piauí","PI","23.0","23.0","-9.9","-45.5"
7218,"São José Dos Cordeiros","PB","25.0","25.0","-7.4","-36.8"
7219,"São José Dos Ramos","PB","28.0","30.0","-7.3","-35.4"
7224,"Seridó","PB","26.0","27.0","-6.9","-36.4"
7227,"Serra Grande","PB","25.0","25.0","-7.2","-38.4"
7229,"Serraria","PB","26.0","28.0","-6.8","-35.6"
7213,"Bocaina","PI","26.0","26.0","-6.9","-41.3"
7223,"Sapé","PB","28.0","32.0","-7.1","-35.2"
7232,"Solânea","PB","26.0","28.0","-6.8","-35.5"
7217,"São José Do Sabugi","PB","27.0","27.0","-6.8","-36.8"
7233,"Soledade","PB","26.0","27.0","-7.1","-36.4"
7226,"Serra Da Raiz","PB","27.0","29.0","-6.7","-35.4"
7215,"São José De Princesa","PB","22.0","22.0","-7.7","-38.1"
7216,"São José Do Bonfim","PB","27.0","28.0","-7.2","-37.3"
7235,"Sousa","PB","27.0","28.0","-6.8","-38.2"
7231,"Sobrado","PB","28.0","32.0","-7.1","-35.2"
7209,"Beneditinos","PI","24.0","24.0","-5.5","-42.4"
7236,"Sumé","PB","25.0","25.0","-7.7","-36.9"
7239,"Tavares","PB","25.0","25.0","-7.6","-37.9"
7237,"Tacima","PB","28.0","30.0","-6.5","-35.6"
7221,"São Miguel De Taipu","PB","28.0","31.0","-7.2","-35.2"
7222,"São Sebastião Do Umbuzeiro","PB","25.0","25.0","-8.2","-37.0"
7243,"Umbuzeiro","PB","26.0","27.0","-7.7","-35.7"
7228,"Serra Redonda","PB","26.0","27.0","-7.2","-35.7"
7248,"Zabelê","PB","25.0","25.0","-8.1","-37.1"
7244,"Várzea","PB","27.0","28.0","-6.8","-37.0"
7234,"Sossêgo","PB","26.0","27.0","-6.8","-36.3"
7247,"Vista Serrana","PB","26.0","27.0","-6.7","-37.6"
7241,"Tenório","PB","26.0","26.0","-6.9","-36.6"
7249,"Afrânio","PE","25.0","25.0","-8.5","-41.0"
7246,"Vieirópolis","PB","24.0","24.0","-6.5","-38.3"
7245,"Itatuba","PB","27.0","29.0","-7.4","-35.6"
7225,"Serra Branca","PB","25.0","25.0","-7.5","-36.7"
7240,"Teixeira","PB","26.0","26.0","-7.2","-37.3"
7238,"Taperoá","PB","25.0","25.0","-7.2","-36.8"
7258,"Araripina","PE","24.0","24.0","-7.6","-40.5"
7242,"Triunfo","PB","27.0","28.0","-6.6","-38.6"
7230,"Sertãozinho","PB","27.0","29.0","-6.8","-35.4"
7254,"Altinho","PE","25.0","25.0","-8.5","-36.1"
7261,"Barreiros","PE","27.0","30.0","-8.8","-35.2"
7257,"Araçoiaba","PE","27.0","30.0","-7.8","-35.1"
7259,"Arcoverde","PE","24.0","24.0","-8.4","-37.1"
7265,"Bezerros","PE","25.0","25.0","-8.2","-35.8"
7264,"Belo Jardim","PE","25.0","25.0","-8.3","-36.4"
7251,"Águas Belas","PE","27.0","28.0","-9.1","-37.1"
7266,"Bodocó","PE","24.0","24.0","-7.8","-39.9"
7269,"Brejão","PE","25.0","25.0","-9.0","-36.6"
7253,"Aliança","PE","27.0","30.0","-7.6","-35.2"
7252,"Alagoinha","PE","24.0","24.0","-8.5","-36.8"
7267,"Bom Conselho","PE","25.0","25.0","-9.2","-36.7"
7268,"Bonito","PE","24.0","24.0","-8.5","-35.7"
7270,"Brejinho","PE","23.0","23.0","-7.3","-37.3"
7250,"Água Preta","PE","26.0","29.0","-8.7","-35.5"
7271,"Brejo Da Madre De Deus","PE","25.0","25.0","-8.1","-36.4"
7274,"Cabrobó","PE","25.0","25.0","-8.5","-39.3"
7276,"Calçado","PE","25.0","25.0","-8.7","-36.3"
7256,"Angelim","PE","24.0","24.0","-8.9","-36.3"
7275,"Caetés","PE","24.0","24.0","-8.8","-36.6"
7255,"Amaraji","PE","25.0","25.0","-8.4","-35.5"
7260,"Barra De Guabiraba","PE","25.0","25.0","-8.4","-35.7"
7277,"Calumbi","PE","25.0","25.0","-7.9","-38.1"
7262,"Belém De Maria","PE","26.0","28.0","-8.6","-35.8"
7280,"Canhotinho","PE","25.0","25.0","-8.9","-36.2"
7284,"Carpina","PE","27.0","30.0","-7.9","-35.3"
7281,"Capoeiras","PE","24.0","24.0","-8.7","-36.6"
7282,"Carnaíba","PE","24.0","24.0","-7.8","-37.8"
7283,"Carnaubeira Da Penha","PE","23.0","23.0","-8.3","-38.7"
7288,"Chã Grande","PE","24.0","24.0","-8.2","-35.5"
7285,"Casinhas","PE","26.0","27.0","-7.7","-35.7"
7294,"Escada","PE","26.0","28.0","-8.4","-35.2"
7263,"Belém De São Francisco","PE","25.0","25.0","-8.8","-39.0"
7292,"Cupira","PE","24.0","24.0","-8.6","-36.0"
7272,"Buenos Aires","PE","27.0","29.0","-7.7","-35.3"
7273,"Buíque","PE","24.0","24.0","-8.6","-37.2"
7291,"Cumaru","PE","26.0","28.0","-8.0","-35.7"
7299,"Flores","PE","25.0","25.0","-7.9","-38.0"
7301,"Frei Miguelinho","PE","26.0","28.0","-7.9","-35.9"
7298,"Ferreiros","PE","27.0","30.0","-7.4","-35.2"
7297,"Fernando De Noronha","PE","27.0","29.0","-3.8","-32.4"
7303,"Garanhuns","PE","24.0","24.0","-8.9","-36.5"
7293,"Dormentes","PE","25.0","25.0","-8.4","-40.8"
7307,"Gravatá","PE","24.0","24.0","-8.2","-35.6"
7278,"Camocim De São Félix","PE","25.0","25.0","-8.4","-35.8"
7290,"Cortês","PE","25.0","25.0","-8.5","-35.5"
7289,"Condado","PE","28.0","31.0","-7.6","-35.1"
7304,"Glória Do Goitá","PE","27.0","29.0","-8.0","-35.3"
7286,"Cedro","PE","23.0","23.0","-7.7","-39.2"
7296,"Feira Nova","PE","27.0","29.0","-8.0","-35.4"
7287,"Chã De Alegria","PE","27.0","30.0","-8.0","-35.2"
7308,"Iati","PE","26.0","26.0","-9.0","-36.8"
7309,"Ibimirim","PE","25.0","25.0","-8.5","-37.7"
7314,"Ipojuca","PE","27.0","30.0","-8.4","-35.1"
7295,"Exu","PE","22.0","22.0","-7.5","-39.7"
7279,"Camutanga","PE","27.0","30.0","-7.4","-35.3"
7315,"Ipubi","PE","24.0","24.0","-7.7","-40.1"
7313,"Ingazeira","PE","25.0","25.0","-7.7","-37.5"
7318,"Itambé","PE","28.0","30.0","-7.4","-35.1"
7316,"Itacuruba","PE","25.0","25.0","-8.7","-38.7"
7319,"Itapetim","PE","24.0","24.0","-7.4","-37.2"
7300,"Floresta","PE","25.0","25.0","-8.6","-38.6"
7310,"Ibirajuba","PE","25.0","25.0","-8.6","-36.2"
7302,"Gameleira","PE","26.0","28.0","-8.6","-35.4"
7322,"Jaboatão Dos Guararapes","PE","27.0","30.0","-8.1","-35.0"
7306,"Granito","PE","24.0","24.0","-7.7","-39.6"
7305,"Goiana","PE","28.0","31.0","-7.6","-35.0"
7327,"Jucati","PE","25.0","25.0","-8.7","-36.5"
7323,"Jaqueira","PE","26.0","27.0","-8.7","-35.8"
7329,"Caturité","PB","25.0","25.0","-7.4","-36.0"
7325,"João Alfredo","PE","27.0","28.0","-7.9","-35.6"
7332,"Congo","PB","25.0","25.0","-7.8","-36.7"
7326,"Joaquim Nabuco","PE","26.0","27.0","-8.6","-35.5"
7331,"Conde","PB","28.0","33.0","-7.3","-34.9"
7311,"Igarassu","PE","28.0","32.0","-7.8","-34.9"
7312,"Inajá","PE","26.0","27.0","-8.9","-37.8"
7330,"Condado","PB","27.0","29.0","-6.9","-37.6"
7336,"Cubati","PB","26.0","27.0","-6.9","-36.4"
7317,"Itaíba","PE","26.0","27.0","-8.9","-37.4"
7338,"Cuitegi","PB","26.0","28.0","-6.9","-35.5"
7320,"Itapissuma","PE","28.0","32.0","-7.8","-34.9"
7339,"Curral De Cima","PB","28.0","30.0","-6.7","-35.3"
7324,"Jataúba","PE","25.0","25.0","-8.0","-36.5"
7345,"Duas Estradas","PB","27.0","29.0","-6.7","-35.4"
7344,"Dona Inês","PB","27.0","30.0","-6.6","-35.3"
7347,"Esperança","PB","25.0","25.0","-7.0","-35.9"
7342,"Desterro","PB","24.0","24.0","-7.3","-37.1"
7328,"Catolé Do Rocha","PB","27.0","29.0","-6.3","-37.7"
7346,"Emas","PB","27.0","28.0","-7.1","-37.7"
7343,"Diamante","PB","25.0","25.0","-7.4","-38.3"
7333,"Coremas","PB","26.0","28.0","-7.0","-37.9"
7348,"Fagundes","PB","26.0","27.0","-7.4","-35.8"
7335,"Cruz Do Espírito Santo","PB","28.0","32.0","-7.1","-35.1"
7351,"Guarabira","PB","27.0","29.0","-6.9","-35.5"
7321,"Itaquitinga","PE","28.0","31.0","-7.7","-35.1"
7337,"Cuité De Mamanguape","PB","28.0","32.0","-6.9","-35.3"
7341,"Damião","PB","26.0","27.0","-6.6","-35.9"
7355,"Igaracy","PB","26.0","26.0","-7.2","-38.1"
7359,"São José Do Brejo Do Cruz","PB","28.0","30.0","-6.2","-37.4"
7360,"Jacaraú","PB","27.0","30.0","-6.6","-35.3"
7354,"Ibiara","PB","25.0","25.0","-7.5","-38.4"
7358,"Itapororoca","PB","28.0","32.0","-6.8","-35.2"
7357,"Itabaiana","PB","27.0","30.0","-7.3","-35.3"
7356,"Imaculada","PB","23.0","23.0","-7.4","-37.5"
7361,"São Sebastião Do Uatumã","AM","25.0","25.0","-2.6","-57.9"
7340,"Curral Velho","PB","25.0","25.0","-7.6","-38.2"
7334,"Coxixola","PB","25.0","25.0","-7.6","-36.6"
7364,"João Pessoa","PB","29.0","34.0","-7.2","-34.8"
7352,"Gurinhém","PB","27.0","29.0","-7.1","-35.4"
7350,"Gado Bravo","PB","27.0","28.0","-7.6","-35.8"
7367,"São Miguel Do Passa Quatro","GO","26.0","26.0","-17.1","-48.7"
7349,"Frei Martinho","PB","27.0","28.0","-6.4","-36.5"
7353,"Gurjão","PB","26.0","27.0","-7.2","-36.5"
7372,"Lagoa","PB","26.0","26.0","-6.6","-37.9"
7366,"Juazeirinho","PB","26.0","26.0","-7.1","-36.6"
7369,"Juripiranga","PB","27.0","30.0","-7.4","-35.2"
7374,"Queluzito","MG","21.0","21.0","-20.7","-43.9"
7377,"Logradouro","PB","27.0","29.0","-6.6","-35.4"
7375,"Lastro","PB","27.0","27.0","-6.5","-38.2"
7370,"Juru","PB","25.0","25.0","-7.5","-37.8"
7363,"Jericó","PB","28.0","30.0","-6.6","-37.8"
7382,"Manaíra","PB","24.0","24.0","-7.7","-38.2"
7385,"Marizópolis","PB","26.0","27.0","-6.8","-38.3"
7365,"Juarez Távora","PB","27.0","28.0","-7.2","-35.6"
7386,"Massaranduba","PB","25.0","25.0","-7.2","-35.8"
7384,"Mari","PB","28.0","31.0","-7.1","-35.3"
7383,"Marcação","PB","28.0","31.0","-6.8","-35.0"
7389,"Mato Grosso","PB","27.0","29.0","-6.5","-37.7"
7371,"Lagoa De Dentro","PB","27.0","30.0","-6.7","-35.4"
7373,"Lagoa Seca","PB","25.0","25.0","-7.2","-35.9"
7390,"Mogeiro","PB","27.0","29.0","-7.3","-35.5"
7379,"Mãe D'Água","PB","25.0","25.0","-7.3","-37.4"
7388,"Matinhas","PB","25.0","25.0","-7.1","-35.8"
7391,"Montadas","PB","25.0","25.0","-7.1","-35.9"
7392,"Mulungu","PB","27.0","30.0","-7.0","-35.5"
7368,"Junco Do Seridó","PB","25.0","25.0","-7.0","-36.7"
7362,"Santana Do São Francisco","SE","28.0","31.0","-10.3","-36.6"
7394,"Nazarezinho","PB","26.0","27.0","-6.9","-38.3"
7378,"Lucena","PB","29.0","33.0","-6.9","-34.9"
7397,"Olho D'Água","PB","26.0","27.0","-7.2","-37.8"
7395,"Nova Floresta","PB","26.0","26.0","-6.5","-36.2"
7396,"Nova Palmeira","PB","26.0","27.0","-6.7","-36.4"
7393,"Natuba","PB","26.0","27.0","-7.6","-35.5"
7381,"Mamanguape","PB","28.0","33.0","-6.8","-35.1"
7400,"Paulista","PB","28.0","30.0","-6.6","-37.6"
7387,"Mataraca","PB","28.0","32.0","-6.6","-35.1"
7401,"Pedra Branca","PB","26.0","27.0","-7.4","-38.1"
7376,"Livramento","PB","25.0","25.0","-7.4","-36.9"
7402,"Pedra Lavrada","PB","26.0","27.0","-6.8","-36.5"
7408,"Pitimbu","PB","28.0","33.0","-7.5","-34.8"
7413,"Puxinanã","PB","25.0","25.0","-7.2","-36.0"
7414,"Queimadas","PB","26.0","27.0","-7.4","-35.9"
7416,"Remígio","PB","24.0","24.0","-7.8","-38.2"
7398,"Olivedos","PB","25.0","25.0","-7.0","-36.2"
7399,"Patos","PB","28.0","29.0","-7.0","-37.3"
7417,"Riachão","PB","27.0","28.0","-6.6","-35.6"
7419,"Riachão Do Poço","PB","28.0","31.0","-7.2","-35.3"
7405,"Pilões","PB","26.0","28.0","-6.7","-35.6"
7406,"Pilõezinhos","PB","26.0","28.0","-6.9","-35.5"
7403,"Pedras De Fogo","PB","28.0","30.0","-7.4","-35.1"
7407,"Pirpirituba","PB","27.0","29.0","-6.8","-35.5"
7404,"Pilar","PB","28.0","31.0","-7.3","-35.3"
7423,"Salgadinho","PB","26.0","27.0","-7.1","-36.8"
7380,"Malta","PB","27.0","29.0","-6.9","-37.5"
7410,"Poço De José De Moura","PB","27.0","28.0","-6.6","-38.5"
7411,"Pombal","PB","28.0","30.0","-6.8","-37.8"
7415,"Quixaba","PB","28.0","29.0","-7.0","-37.1"
7424,"Salgado De São Félix","PB","27.0","30.0","-7.4","-35.4"
7412,"Prata","PB","25.0","25.0","-7.7","-37.1"
7428,"Santa Luzia","PB","27.0","28.0","-6.9","-36.9"
7418,"Riachão Do Bacamarte","PB","26.0","27.0","-7.2","-35.7"
7425,"Santa Cecília","PB","27.0","28.0","-7.7","-35.9"
7432,"Santa Rita","PB","29.0","33.0","-7.1","-35.0"
7421,"Riacho Dos Cavalos","PB","27.0","29.0","-6.4","-37.7"
7420,"Riacho De Santo Antônio","PB","25.0","25.0","-7.7","-36.2"
7422,"Rio Tinto","PB","28.0","31.0","-6.8","-35.1"
7442,"São José Da Lagoa Tapada","PB","24.0","24.0","-6.9","-38.2"
7438,"São Domingos Do Cariri","PB","26.0","27.0","-7.6","-36.4"
7409,"Poço Dantas","PB","25.0","25.0","-6.4","-38.5"
7430,"Santana Dos Garrotes","PB","26.0","27.0","-7.4","-38.0"
7427,"Santa Inês","PB","25.0","25.0","-7.6","-38.6"
7429,"Santana De Mangueira","PB","26.0","26.0","-7.6","-38.3"
7435,"São Bento De Pombal","PB","27.0","28.0","-6.9","-37.7"
7433,"Santa Teresinha","PB","28.0","29.0","-7.0","-37.4"
7434,"Santo André","PB","26.0","27.0","-7.2","-36.6"
7448,"Igarapé-Açu","PA","25.0","25.0","-1.1","-47.6"
7449,"Igarapé-Miri","PA","25.0","25.0","-2.0","-49.0"
7441,"São João Do Tigre","PB","24.0","24.0","-8.1","-36.8"
7436,"São Bento","PB","28.0","30.0","-6.5","-37.5"
7440,"São João Do Rio Do Peixe","PB","27.0","28.0","-6.7","-38.4"
7439,"São Gonçalo","PB","27.0","29.0","-6.5","-38.1"
7444,"Faro","PA","24.0","24.0","-2.2","-56.7"
7426,"Santa Helena","PB","28.0","29.0","-6.7","-38.6"
7431,"Santarém","PB","26.0","26.0","-6.5","-38.5"
7437,"São Domingos De Pombal","PB","27.0","29.0","-6.8","-37.9"
7453,"Itaituba","PA","24.0","24.0","-4.3","-56.0"
7462,"Marapanim","PA","25.0","25.0","-0.7","-47.7"
7443,"São José De Caiana","PB","25.0","25.0","-7.2","-38.3"
7450,"Inhangapi","PA","25.0","25.0","-1.4","-47.9"
7452,"Irituia","PA","25.0","25.0","-1.8","-47.4"
7464,"Marudá","PA","26.0","28.0","-0.6","-47.6"
7460,"Marabá","PA","27.0","29.0","-5.4","-49.1"
7445,"Floresta Do Araguaia","PA","26.0","28.0","-7.6","-49.7"
7465,"Melgaço","PA","24.0","24.0","-1.8","-50.7"
7466,"Mocajuba","PA","24.0","24.0","-2.6","-49.5"
7454,"Itupiranga","PA","26.0","29.0","-5.1","-49.3"
7451,"Ipixuna Do Pará","PA","24.0","24.0","-2.6","-47.5"
7456,"Juruti","PA","25.0","25.0","-2.2","-56.1"
7457,"Limoeiro Do Ajuru","PA","25.0","25.0","-1.9","-49.4"
7447,"Gurupá","PA","24.0","24.0","-1.4","-51.6"
7446,"Garrafão Do Norte","PA","25.0","25.0","-1.9","-47.1"
7467,"Moju","PA","25.0","25.0","-1.9","-48.8"
7459,"Magalhães Barata","PA","26.0","28.0","-0.8","-47.6"
7474,"Óbidos","PA","25.0","25.0","-1.9","-55.5"
7461,"Maracanã","PA","26.0","28.0","-0.6","-47.6"
7471,"Nova Ipixuna","PA","26.0","28.0","-4.9","-49.1"
7463,"Marituba","PA","25.0","25.0","-1.4","-48.3"
7475,"Oeiras Do Pará","PA","24.0","24.0","-2.0","-49.9"
7458,"Mãe Do Rio","PA","25.0","25.0","-2.0","-47.6"
7477,"Ourém","PA","25.0","25.0","-1.6","-47.1"
7481,"Paragominas","PA","24.0","24.0","-3.0","-47.4"
7468,"Monte Alegre","PA","26.0","27.0","-2.0","-54.1"
7482,"Parauapebas","PA","25.0","25.0","-6.1","-49.9"
7473,"Novo Repartimento","PA","25.0","25.0","-4.4","-49.8"
7472,"Nova Timboteua","PA","25.0","25.0","-1.2","-47.4"
7469,"Muaná","PA","25.0","25.0","-1.5","-49.2"
7479,"Pacajá","PA","25.0","25.0","-3.8","-50.6"
7488,"Porto De Moz","PA","24.0","24.0","-1.7","-52.2"
7478,"Ourilândia Do Norte","PA","26.0","27.0","-6.8","-51.1"
7476,"Oriximiná","PA","25.0","25.0","-1.8","-55.9"
7455,"Jacareacanga","PA","24.0","24.0","-6.2","-57.8"
7491,"Quatipuru","PA","26.0","29.0","-0.9","-47.0"
7490,"Primavera","PA","26.0","28.0","-0.9","-47.1"
7484,"Peixe Boi","PA","25.0","25.0","-1.2","-47.3"
7494,"Rondon Do Pará","PA","25.0","25.0","-4.8","-48.1"
7493,"Rio Maria","PA","26.0","26.0","-7.3","-50.0"
7480,"Palestina Do Pará","PA","25.0","25.0","-5.7","-48.3"
7487,"Portel","PA","24.0","24.0","-1.9","-50.8"
7497,"Salvaterra","PA","26.0","28.0","-0.8","-48.6"
7498,"Santa Bárbara Do Pará","PA","25.0","25.0","-1.2","-48.3"
7489,"Prainha","PA","25.0","25.0","-1.8","-53.5"
7486,"Placas","PA","24.0","24.0","-3.9","-54.2"
7503,"Santa Maria Do Pará","PA","25.0","25.0","-1.4","-47.6"
